# r1_0,r1_1,r1_2,r1_3,r1_4,r1_5,r1_6,r2_0,r2_1,r2_2,r2_3,r2_4,r2_5,r2_6,y1_0,y1_1,y1_2,y1_3,y1_4,y1_5,y1_6,y2_0,y2_1,y2_2,y2_3,y2_4,y2_5,y2_6
1.157100000000000017e+00,-1.431300000000000017e+00,9.633000000000000451e-01,-1.227300000000000058e-01,1.307399999999999896e+00,-3.063600000000000212e-01,-5.855299999999999949e-01,-6.470399999999999485e-01,7.830300000000000038e-01,-6.489799999999999736e-02,-2.439400000000000013e+00,-1.266399999999999970e+00,1.569899999999999907e-01,6.617299999999999571e-02,-7.990599999999999925e-01,2.041300000000000114e+00,-5.756900000000000350e-01,2.086599999999999788e+00,-3.174799999999999844e+00,3.763199999999999878e-01,-1.979300000000000059e+00,-8.004799999999999693e-01,2.692999999999999838e-01,4.036399999999999988e-01,5.055300000000000349e-01,-2.019600000000000062e+00,3.194000000000000172e-01,-7.919800000000000173e-01
-1.431300000000000017e+00,9.633000000000000451e-01,-1.227300000000000058e-01,1.307399999999999896e+00,-3.063600000000000212e-01,-5.855299999999999949e-01,1.122999999999999970e-01,7.830300000000000038e-01,-6.489799999999999736e-02,-2.439400000000000013e+00,-1.266399999999999970e+00,1.569899999999999907e-01,6.617299999999999571e-02,9.683300000000000241e-01,2.041300000000000114e+00,-5.756900000000000350e-01,2.086599999999999788e+00,-3.174799999999999844e+00,3.763199999999999878e-01,-1.979300000000000059e+00,-1.621599999999999986e-01,2.692999999999999838e-01,4.036399999999999988e-01,5.055300000000000349e-01,-2.019600000000000062e+00,3.194000000000000172e-01,-7.919800000000000173e-01,-2.012200000000000100e-01
9.633000000000000451e-01,-1.227300000000000058e-01,1.307399999999999896e+00,-3.063600000000000212e-01,-5.855299999999999949e-01,1.122999999999999970e-01,1.112900000000000000e+00,-6.489799999999999736e-02,-2.439400000000000013e+00,-1.266399999999999970e+00,1.569899999999999907e-01,6.617299999999999571e-02,9.683300000000000241e-01,-1.676799999999999957e-01,-5.756900000000000350e-01,2.086599999999999788e+00,-3.174799999999999844e+00,3.763199999999999878e-01,-1.979300000000000059e+00,-1.621599999999999986e-01,8.783400000000000096e-01,4.036399999999999988e-01,5.055300000000000349e-01,-2.019600000000000062e+00,3.194000000000000172e-01,-7.919800000000000173e-01,-2.012200000000000100e-01,1.167200000000000015e+00
-1.227300000000000058e-01,1.307399999999999896e+00,-3.063600000000000212e-01,-5.855299999999999949e-01,1.122999999999999970e-01,1.112900000000000000e+00,5.874200000000000255e-02,-2.439400000000000013e+00,-1.266399999999999970e+00,1.569899999999999907e-01,6.617299999999999571e-02,9.683300000000000241e-01,-1.676799999999999957e-01,-2.969499999999999917e-01,2.086599999999999788e+00,-3.174799999999999844e+00,3.763199999999999878e-01,-1.979300000000000059e+00,-1.621599999999999986e-01,8.783400000000000096e-01,-5.275400000000000228e-02,5.055300000000000349e-01,-2.019600000000000062e+00,3.194000000000000172e-01,-7.919800000000000173e-01,-2.012200000000000100e-01,1.167200000000000015e+00,-1.917600000000000138e-01
1.307399999999999896e+00,-3.063600000000000212e-01,-5.855299999999999949e-01,1.122999999999999970e-01,1.112900000000000000e+00,5.874200000000000255e-02,-9.882999999999999563e-01,-1.266399999999999970e+00,1.569899999999999907e-01,6.617299999999999571e-02,9.683300000000000241e-01,-1.676799999999999957e-01,-2.969499999999999917e-01,-1.197999999999999954e+00,-3.174799999999999844e+00,3.763199999999999878e-01,-1.979300000000000059e+00,-1.621599999999999986e-01,8.783400000000000096e-01,-5.275400000000000228e-02,-1.056100000000000039e+00,-2.019600000000000062e+00,3.194000000000000172e-01,-7.919800000000000173e-01,-2.012200000000000100e-01,1.167200000000000015e+00,-1.917600000000000138e-01,-4.767000000000000126e-01
-3.063600000000000212e-01,-5.855299999999999949e-01,1.122999999999999970e-01,1.112900000000000000e+00,5.874200000000000255e-02,-9.882999999999999563e-01,-1.478599999999999914e+00,1.569899999999999907e-01,6.617299999999999571e-02,9.683300000000000241e-01,-1.676799999999999957e-01,-2.969499999999999917e-01,-1.197999999999999954e+00,1.708900000000000086e+00,3.763199999999999878e-01,-1.979300000000000059e+00,-1.621599999999999986e-01,8.783400000000000096e-01,-5.275400000000000228e-02,-1.056100000000000039e+00,-1.894200000000000106e+00,3.194000000000000172e-01,-7.919800000000000173e-01,-2.012200000000000100e-01,1.167200000000000015e+00,-1.917600000000000138e-01,-4.767000000000000126e-01,-2.161700000000000177e+00
-5.855299999999999949e-01,1.122999999999999970e-01,1.112900000000000000e+00,5.874200000000000255e-02,-9.882999999999999563e-01,-1.478599999999999914e+00,-1.356399999999999967e-02,6.617299999999999571e-02,9.683300000000000241e-01,-1.676799999999999957e-01,-2.969499999999999917e-01,-1.197999999999999954e+00,1.708900000000000086e+00,-5.288000000000000478e-01,-1.979300000000000059e+00,-1.621599999999999986e-01,8.783400000000000096e-01,-5.275400000000000228e-02,-1.056100000000000039e+00,-1.894200000000000106e+00,1.896600000000000064e+00,-7.919800000000000173e-01,-2.012200000000000100e-01,1.167200000000000015e+00,-1.917600000000000138e-01,-4.767000000000000126e-01,-2.161700000000000177e+00,1.677000000000000046e+00
1.122999999999999970e-01,1.112900000000000000e+00,5.874200000000000255e-02,-9.882999999999999563e-01,-1.478599999999999914e+00,-1.356399999999999967e-02,-6.415800000000000392e-01,9.683300000000000241e-01,-1.676799999999999957e-01,-2.969499999999999917e-01,-1.197999999999999954e+00,1.708900000000000086e+00,-5.288000000000000478e-01,-6.322900000000000187e-01,-1.621599999999999986e-01,8.783400000000000096e-01,-5.275400000000000228e-02,-1.056100000000000039e+00,-1.894200000000000106e+00,1.896600000000000064e+00,1.156699999999999950e-01,-2.012200000000000100e-01,1.167200000000000015e+00,-1.917600000000000138e-01,-4.767000000000000126e-01,-2.161700000000000177e+00,1.677000000000000046e+00,-1.616800000000000015e+00
1.112900000000000000e+00,5.874200000000000255e-02,-9.882999999999999563e-01,-1.478599999999999914e+00,-1.356399999999999967e-02,-6.415800000000000392e-01,2.119199999999999973e-01,-1.676799999999999957e-01,-2.969499999999999917e-01,-1.197999999999999954e+00,1.708900000000000086e+00,-5.288000000000000478e-01,-6.322900000000000187e-01,1.810499999999999998e+00,8.783400000000000096e-01,-5.275400000000000228e-02,-1.056100000000000039e+00,-1.894200000000000106e+00,1.896600000000000064e+00,1.156699999999999950e-01,3.100399999999999823e-01,1.167200000000000015e+00,-1.917600000000000138e-01,-4.767000000000000126e-01,-2.161700000000000177e+00,1.677000000000000046e+00,-1.616800000000000015e+00,2.430400000000000060e-01
5.874200000000000255e-02,-9.882999999999999563e-01,-1.478599999999999914e+00,-1.356399999999999967e-02,-6.415800000000000392e-01,2.119199999999999973e-01,-5.330000000000000293e-01,-2.969499999999999917e-01,-1.197999999999999954e+00,1.708900000000000086e+00,-5.288000000000000478e-01,-6.322900000000000187e-01,1.810499999999999998e+00,2.502900000000000125e-01,-5.275400000000000228e-02,-1.056100000000000039e+00,-1.894200000000000106e+00,1.896600000000000064e+00,1.156699999999999950e-01,3.100399999999999823e-01,2.852199999999999847e+00,-1.917600000000000138e-01,-4.767000000000000126e-01,-2.161700000000000177e+00,1.677000000000000046e+00,-1.616800000000000015e+00,2.430400000000000060e-01,1.789099999999999913e+00
-9.882999999999999563e-01,-1.478599999999999914e+00,-1.356399999999999967e-02,-6.415800000000000392e-01,2.119199999999999973e-01,-5.330000000000000293e-01,1.108300000000000063e+00,-1.197999999999999954e+00,1.708900000000000086e+00,-5.288000000000000478e-01,-6.322900000000000187e-01,1.810499999999999998e+00,2.502900000000000125e-01,9.040900000000000325e-02,-1.056100000000000039e+00,-1.894200000000000106e+00,1.896600000000000064e+00,1.156699999999999950e-01,3.100399999999999823e-01,2.852199999999999847e+00,-1.126400000000000040e-01,-4.767000000000000126e-01,-2.161700000000000177e+00,1.677000000000000046e+00,-1.616800000000000015e+00,2.430400000000000060e-01,1.789099999999999913e+00,-1.437299999999999967e-01
-1.478599999999999914e+00,-1.356399999999999967e-02,-6.415800000000000392e-01,2.119199999999999973e-01,-5.330000000000000293e-01,1.108300000000000063e+00,-9.172399999999999998e-02,1.708900000000000086e+00,-5.288000000000000478e-01,-6.322900000000000187e-01,1.810499999999999998e+00,2.502900000000000125e-01,9.040900000000000325e-02,-1.031500000000000083e+00,-1.894200000000000106e+00,1.896600000000000064e+00,1.156699999999999950e-01,3.100399999999999823e-01,2.852199999999999847e+00,-1.126400000000000040e-01,2.009300000000000086e+00,-2.161700000000000177e+00,1.677000000000000046e+00,-1.616800000000000015e+00,2.430400000000000060e-01,1.789099999999999913e+00,-1.437299999999999967e-01,1.282399999999999984e+00
-1.356399999999999967e-02,-6.415800000000000392e-01,2.119199999999999973e-01,-5.330000000000000293e-01,1.108300000000000063e+00,-9.172399999999999998e-02,1.633099999999999996e+00,-5.288000000000000478e-01,-6.322900000000000187e-01,1.810499999999999998e+00,2.502900000000000125e-01,9.040900000000000325e-02,-1.031500000000000083e+00,2.360599999999999921e-01,1.896600000000000064e+00,1.156699999999999950e-01,3.100399999999999823e-01,2.852199999999999847e+00,-1.126400000000000040e-01,2.009300000000000086e+00,-1.973700000000000010e+00,1.677000000000000046e+00,-1.616800000000000015e+00,2.430400000000000060e-01,1.789099999999999913e+00,-1.437299999999999967e-01,1.282399999999999984e+00,-8.537599999999999634e-01
-6.415800000000000392e-01,2.119199999999999973e-01,-5.330000000000000293e-01,1.108300000000000063e+00,-9.172399999999999998e-02,1.633099999999999996e+00,9.145299999999999541e-01,-6.322900000000000187e-01,1.810499999999999998e+00,2.502900000000000125e-01,9.040900000000000325e-02,-1.031500000000000083e+00,2.360599999999999921e-01,5.353700000000000125e-01,1.156699999999999950e-01,3.100399999999999823e-01,2.852199999999999847e+00,-1.126400000000000040e-01,2.009300000000000086e+00,-1.973700000000000010e+00,1.631899999999999906e+00,-1.616800000000000015e+00,2.430400000000000060e-01,1.789099999999999913e+00,-1.437299999999999967e-01,1.282399999999999984e+00,-8.537599999999999634e-01,1.973400000000000043e+00
2.119199999999999973e-01,-5.330000000000000293e-01,1.108300000000000063e+00,-9.172399999999999998e-02,1.633099999999999996e+00,9.145299999999999541e-01,4.914700000000000180e-01,1.810499999999999998e+00,2.502900000000000125e-01,9.040900000000000325e-02,-1.031500000000000083e+00,2.360599999999999921e-01,5.353700000000000125e-01,7.223500000000000476e-01,3.100399999999999823e-01,2.852199999999999847e+00,-1.126400000000000040e-01,2.009300000000000086e+00,-1.973700000000000010e+00,1.631899999999999906e+00,-1.411499999999999977e+00,2.430400000000000060e-01,1.789099999999999913e+00,-1.437299999999999967e-01,1.282399999999999984e+00,-8.537599999999999634e-01,1.973400000000000043e+00,7.624100000000000321e-02
-5.330000000000000293e-01,1.108300000000000063e+00,-9.172399999999999998e-02,1.633099999999999996e+00,9.145299999999999541e-01,4.914700000000000180e-01,5.653500000000000192e-01,2.502900000000000125e-01,9.040900000000000325e-02,-1.031500000000000083e+00,2.360599999999999921e-01,5.353700000000000125e-01,7.223500000000000476e-01,-3.907399999999999762e-01,2.852199999999999847e+00,-1.126400000000000040e-01,2.009300000000000086e+00,-1.973700000000000010e+00,1.631899999999999906e+00,-1.411499999999999977e+00,-3.357500000000000068e-02,1.789099999999999913e+00,-1.437299999999999967e-01,1.282399999999999984e+00,-8.537599999999999634e-01,1.973400000000000043e+00,7.624100000000000321e-02,9.996099999999999985e-01
1.108300000000000063e+00,-9.172399999999999998e-02,1.633099999999999996e+00,9.145299999999999541e-01,4.914700000000000180e-01,5.653500000000000192e-01,-1.341100000000000070e-01,9.040900000000000325e-02,-1.031500000000000083e+00,2.360599999999999921e-01,5.353700000000000125e-01,7.223500000000000476e-01,-3.907399999999999762e-01,1.033800000000000052e+00,-1.126400000000000040e-01,2.009300000000000086e+00,-1.973700000000000010e+00,1.631899999999999906e+00,-1.411499999999999977e+00,-3.357500000000000068e-02,-1.655999999999999917e+00,-1.437299999999999967e-01,1.282399999999999984e+00,-8.537599999999999634e-01,1.973400000000000043e+00,7.624100000000000321e-02,9.996099999999999985e-01,-9.080399999999999583e-01
-9.172399999999999998e-02,1.633099999999999996e+00,9.145299999999999541e-01,4.914700000000000180e-01,5.653500000000000192e-01,-1.341100000000000070e-01,9.969900000000000428e-01,-1.031500000000000083e+00,2.360599999999999921e-01,5.353700000000000125e-01,7.223500000000000476e-01,-3.907399999999999762e-01,1.033800000000000052e+00,-5.897600000000000238e-03,2.009300000000000086e+00,-1.973700000000000010e+00,1.631899999999999906e+00,-1.411499999999999977e+00,-3.357500000000000068e-02,-1.655999999999999917e+00,1.503700000000000037e-01,1.282399999999999984e+00,-8.537599999999999634e-01,1.973400000000000043e+00,7.624100000000000321e-02,9.996099999999999985e-01,-9.080399999999999583e-01,1.391699999999999937e+00
1.633099999999999996e+00,9.145299999999999541e-01,4.914700000000000180e-01,5.653500000000000192e-01,-1.341100000000000070e-01,9.969900000000000428e-01,-1.395200000000000051e-01,2.360599999999999921e-01,5.353700000000000125e-01,7.223500000000000476e-01,-3.907399999999999762e-01,1.033800000000000052e+00,-5.897600000000000238e-03,-1.368800000000000017e+00,-1.973700000000000010e+00,1.631899999999999906e+00,-1.411499999999999977e+00,-3.357500000000000068e-02,-1.655999999999999917e+00,1.503700000000000037e-01,-5.655799999999999716e-01,-8.537599999999999634e-01,1.973400000000000043e+00,7.624100000000000321e-02,9.996099999999999985e-01,-9.080399999999999583e-01,1.391699999999999937e+00,-5.644299999999999873e-01
9.145299999999999541e-01,4.914700000000000180e-01,5.653500000000000192e-01,-1.341100000000000070e-01,9.969900000000000428e-01,-1.395200000000000051e-01,4.227399999999999908e-02,5.353700000000000125e-01,7.223500000000000476e-01,-3.907399999999999762e-01,1.033800000000000052e+00,-5.897600000000000238e-03,-1.368800000000000017e+00,4.447499999999999787e-01,1.631899999999999906e+00,-1.411499999999999977e+00,-3.357500000000000068e-02,-1.655999999999999917e+00,1.503700000000000037e-01,-5.655799999999999716e-01,-2.474400000000000155e+00,1.973400000000000043e+00,7.624100000000000321e-02,9.996099999999999985e-01,-9.080399999999999583e-01,1.391699999999999937e+00,-5.644299999999999873e-01,-1.358200000000000074e+00
4.914700000000000180e-01,5.653500000000000192e-01,-1.341100000000000070e-01,9.969900000000000428e-01,-1.395200000000000051e-01,4.227399999999999908e-02,1.125899999999999901e+00,7.223500000000000476e-01,-3.907399999999999762e-01,1.033800000000000052e+00,-5.897600000000000238e-03,-1.368800000000000017e+00,4.447499999999999787e-01,8.322599999999999443e-02,-1.411499999999999977e+00,-3.357500000000000068e-02,-1.655999999999999917e+00,1.503700000000000037e-01,-5.655799999999999716e-01,-2.474400000000000155e+00,3.182300000000000129e-01,7.624100000000000321e-02,9.996099999999999985e-01,-9.080399999999999583e-01,1.391699999999999937e+00,-5.644299999999999873e-01,-1.358200000000000074e+00,1.018399999999999972e+00
5.653500000000000192e-01,-1.341100000000000070e-01,9.969900000000000428e-01,-1.395200000000000051e-01,4.227399999999999908e-02,1.125899999999999901e+00,-9.695099999999999829e-01,-3.907399999999999762e-01,1.033800000000000052e+00,-5.897600000000000238e-03,-1.368800000000000017e+00,4.447499999999999787e-01,8.322599999999999443e-02,-2.093799999999999883e+00,-3.357500000000000068e-02,-1.655999999999999917e+00,1.503700000000000037e-01,-5.655799999999999716e-01,-2.474400000000000155e+00,3.182300000000000129e-01,-5.402700000000000280e-01,9.996099999999999985e-01,-9.080399999999999583e-01,1.391699999999999937e+00,-5.644299999999999873e-01,-1.358200000000000074e+00,1.018399999999999972e+00,-5.747499999999999831e-01
-1.341100000000000070e-01,9.969900000000000428e-01,-1.395200000000000051e-01,4.227399999999999908e-02,1.125899999999999901e+00,-9.695099999999999829e-01,-1.122300000000000075e+00,1.033800000000000052e+00,-5.897600000000000238e-03,-1.368800000000000017e+00,4.447499999999999787e-01,8.322599999999999443e-02,-2.093799999999999883e+00,-1.952499999999999902e+00,-1.655999999999999917e+00,1.503700000000000037e-01,-5.655799999999999716e-01,-2.474400000000000155e+00,3.182300000000000129e-01,-5.402700000000000280e-01,-3.613900000000000112e+00,-9.080399999999999583e-01,1.391699999999999937e+00,-5.644299999999999873e-01,-1.358200000000000074e+00,1.018399999999999972e+00,-5.747499999999999831e-01,-2.958899999999999864e+00
9.969900000000000428e-01,-1.395200000000000051e-01,4.227399999999999908e-02,1.125899999999999901e+00,-9.695099999999999829e-01,-1.122300000000000075e+00,9.407999999999999696e-01,-5.897600000000000238e-03,-1.368800000000000017e+00,4.447499999999999787e-01,8.322599999999999443e-02,-2.093799999999999883e+00,-1.952499999999999902e+00,-7.300799999999999512e-01,1.503700000000000037e-01,-5.655799999999999716e-01,-2.474400000000000155e+00,3.182300000000000129e-01,-5.402700000000000280e-01,-3.613900000000000112e+00,-1.554599999999999982e+00,1.391699999999999937e+00,-5.644299999999999873e-01,-1.358200000000000074e+00,1.018399999999999972e+00,-5.747499999999999831e-01,-2.958899999999999864e+00,-1.330000000000000071e+00
