# r1_0,r1_1,r2_0,r2_1,y1_0,y1_1,y2_0,y2_1
5.657400000000000206e-01,4.289399999999999880e-01,-6.704599999999999449e-01,-1.201300000000000034e+00,-4.594500000000000250e-01,-1.402199999999999891e+00,-1.353499999999999981e-01,-5.817999999999999838e-01
4.289399999999999880e-01,-6.584399999999999975e-02,-1.201300000000000034e+00,-1.548499999999999877e-01,-1.402199999999999891e+00,-1.820300000000000029e+00,-5.817999999999999838e-01,-1.147299999999999986e+00
-6.584399999999999975e-02,-8.710999999999999854e-01,-1.548499999999999877e-01,2.927199999999999802e-01,-1.820300000000000029e+00,-1.069499999999999895e+00,-1.147299999999999986e+00,-4.858399999999999941e-01
-8.710999999999999854e-01,4.763899999999999801e-01,2.927199999999999802e-01,-2.902600000000000180e-01,-1.069499999999999895e+00,-8.087499999999999689e-01,-4.858399999999999941e-01,-3.874099999999999766e-01
4.763899999999999801e-01,-1.023600000000000065e+00,-2.902600000000000180e-01,-1.319299999999999917e+00,-8.087499999999999689e-01,2.131000000000000116e-01,-3.874099999999999766e-01,-5.378600000000000048e-01
-1.023600000000000065e+00,1.460700000000000054e-01,-1.319299999999999917e+00,6.440599999999999659e-01,2.131000000000000116e-01,-2.261200000000000099e+00,-5.378600000000000048e-01,-1.785500000000000087e+00
1.460700000000000054e-01,-4.455399999999999916e-01,6.440599999999999659e-01,1.508699999999999930e+00,-2.261200000000000099e+00,1.925999999999999934e+00,-1.785500000000000087e+00,1.199799999999999978e+00
-4.455399999999999916e-01,-6.587199999999999722e-01,1.508699999999999930e+00,4.999199999999999755e-01,1.925999999999999934e+00,5.620199999999999640e-01,1.199799999999999978e+00,3.046900000000000164e-01
-6.587199999999999722e-01,1.313999999999999890e-01,4.999199999999999755e-01,3.950000000000000178e-01,5.620199999999999640e-01,1.025800000000000045e+00,3.046900000000000164e-01,2.851600000000000246e-01
1.313999999999999890e-01,-4.907099999999999795e-01,3.950000000000000178e-01,1.905900000000000094e-01,1.025800000000000045e+00,1.358800000000000008e+00,2.851600000000000246e-01,5.280399999999999539e-01
-4.907099999999999795e-01,-1.012499999999999956e+00,1.905900000000000094e-01,-5.770100000000000229e-01,1.358800000000000008e+00,3.741300000000000181e-01,5.280399999999999539e-01,-2.489899999999999891e-01
-1.012499999999999956e+00,7.767300000000000315e-01,-5.770100000000000229e-01,8.570299999999999585e-01,3.741300000000000181e-01,3.096600000000000047e-02,-2.489899999999999891e-01,-3.571900000000000075e-01
7.767300000000000315e-01,-1.099199999999999955e+00,8.570299999999999585e-01,-7.747699999999999587e-01,3.096600000000000047e-02,2.612499999999999822e+00,-3.571900000000000075e-01,1.422600000000000087e+00
-1.099199999999999955e+00,-3.951299999999999951e-02,-7.747699999999999587e-01,1.728599999999999914e+00,2.612499999999999822e+00,-1.759600000000000053e+00,1.422600000000000087e+00,-1.716800000000000104e+00
-3.951299999999999951e-02,-1.635199999999999987e+00,1.728599999999999914e+00,-2.565000000000000058e-01,-1.759600000000000053e+00,3.779599999999999849e+00,-1.716800000000000104e+00,2.394699999999999829e+00
-1.635199999999999987e+00,-8.497099999999999653e-01,-2.565000000000000058e-01,-7.588099999999999845e-01,3.779599999999999849e+00,-1.425400000000000000e+00,2.394699999999999829e+00,-2.250599999999999934e+00
-8.497099999999999653e-01,-6.561799999999999855e-01,-7.588099999999999845e-01,7.887300000000000422e-01,-1.425400000000000000e+00,1.961899999999999977e+00,-2.250599999999999934e+00,3.094700000000000228e-01
-6.561799999999999855e-01,-5.605700000000000266e-02,7.887300000000000422e-01,-8.522100000000000231e-01,1.961899999999999977e+00,1.616300000000000070e+00,3.094700000000000228e-01,6.483900000000000219e-01
-5.605700000000000266e-02,6.579000000000000403e-01,-8.522100000000000231e-01,-1.460100000000000009e-01,1.616300000000000070e+00,6.993800000000000017e-01,6.483900000000000219e-01,-3.616599999999999815e-01
6.579000000000000403e-01,-8.028100000000000236e-01,-1.460100000000000009e-01,1.641799999999999926e+00,6.993800000000000017e-01,1.300499999999999989e+00,-3.616599999999999815e-01,7.212899999999999867e-01
-8.028100000000000236e-01,1.406500000000000083e+00,1.641799999999999926e+00,-2.617999999999999772e-01,1.300499999999999989e+00,1.165899999999999936e+00,7.212899999999999867e-01,1.665899999999999936e+00
1.406500000000000083e+00,3.003399999999999959e-01,-2.617999999999999772e-01,-5.218800000000000106e-01,1.165899999999999936e+00,1.154700000000000060e+00,1.665899999999999936e+00,2.409300000000000053e-01
3.003399999999999959e-01,-2.201899999999999968e-01,-5.218800000000000106e-01,-3.219099999999999739e-01,1.154700000000000060e+00,-1.094400000000000039e+00,2.409300000000000053e-01,-1.150700000000000056e-01
-2.201899999999999968e-01,-3.717599999999999794e-01,-3.219099999999999739e-01,-1.212699999999999889e+00,-1.094400000000000039e+00,-5.032999999999999696e-01,-1.150700000000000056e-01,-4.369700000000000251e-01
-3.717599999999999794e-01,1.750299999999999967e+00,-1.212699999999999889e+00,8.059600000000000097e-01,-5.032999999999999696e-01,-1.540699999999999958e+00,-4.369700000000000251e-01,-7.500000000000000000e-01
1.750299999999999967e+00,-8.535099999999999909e-01,8.059600000000000097e-01,2.165600000000000025e-01,-1.540699999999999958e+00,1.880400000000000071e+00,-7.500000000000000000e-01,1.625899999999999901e+00
-8.535099999999999909e-01,1.576999999999999957e+00,2.165600000000000025e-01,-4.696899999999999964e-01,1.880400000000000071e+00,-2.443200000000000038e+00,1.625899999999999901e+00,-7.671700000000000186e-01
1.576999999999999957e+00,8.066400000000000237e-01,-4.696899999999999964e-01,-1.518399999999999972e+00,-2.443200000000000038e+00,1.091299999999999937e+00,-7.671700000000000186e-01,9.116900000000000004e-01
8.066400000000000237e-01,-7.443700000000000316e-02,-1.518399999999999972e+00,1.253599999999999992e-01,1.091299999999999937e+00,-3.391500000000000181e+00,9.116900000000000004e-01,-1.844600000000000017e+00
-7.443700000000000316e-02,2.367200000000000137e-01,1.253599999999999992e-01,8.483800000000000230e-01,-3.391500000000000181e+00,-5.241000000000000103e-01,-1.844600000000000017e+00,5.826200000000000268e-01
2.367200000000000137e-01,-1.730399999999999938e+00,8.483800000000000230e-01,-6.127900000000000014e-02,-5.241000000000000103e-01,-4.938799999999999857e-01,5.826200000000000268e-01,-5.504999999999999893e-01
-1.730399999999999938e+00,-6.937400000000000233e-01,-6.127900000000000014e-02,2.003400000000000070e+00,-4.938799999999999857e-01,-1.515400000000000080e+00,-5.504999999999999893e-01,-1.328600000000000003e+00
-6.937400000000000233e-01,-4.530799999999999828e-01,2.003400000000000070e+00,-4.037200000000000233e-01,-1.515400000000000080e+00,3.097700000000000120e+00,-1.328600000000000003e+00,1.882100000000000106e+00
-4.530799999999999828e-01,1.162700000000000067e+00,-4.037200000000000233e-01,3.781599999999999961e-01,3.097700000000000120e+00,-4.355200000000000182e-01,1.882100000000000106e+00,-1.070500000000000007e+00
1.162700000000000067e+00,1.336500000000000021e+00,3.781599999999999961e-01,-8.081700000000000550e-01,-4.355200000000000182e-01,2.659299999999999997e+00,-1.070500000000000007e+00,2.431299999999999795e+00
1.336500000000000021e+00,6.660199999999999454e-01,-8.081700000000000550e-01,-1.297600000000000087e+00,2.659299999999999997e+00,-1.375299999999999967e+00,2.431299999999999795e+00,-7.904900000000000260e-01
6.660199999999999454e-01,-8.844600000000000239e-01,-1.297600000000000087e+00,-2.019600000000000006e-01,-1.375299999999999967e+00,-1.479300000000000059e+00,-7.904900000000000260e-01,-6.460000000000000187e-01
-8.844600000000000239e-01,-1.215600000000000014e+00,-2.019600000000000006e-01,-8.317200000000000149e-01,-1.479300000000000059e+00,-1.754299999999999971e+00,-6.460000000000000187e-01,-1.116400000000000059e+00
-1.215600000000000014e+00,-8.883699999999999583e-03,-8.317200000000000149e-01,-4.776900000000000035e-01,-1.754299999999999971e+00,-1.209600000000000009e+00,-1.116400000000000059e+00,-1.395399999999999974e+00
-8.883699999999999583e-03,-3.138099999999999778e-01,-4.776900000000000035e-01,-1.392299999999999927e-01,-1.209600000000000009e+00,3.610800000000000121e-01,-1.395399999999999974e+00,-2.579899999999999971e-01
-3.138099999999999778e-01,9.090300000000000047e-01,-1.392299999999999927e-01,-8.087699999999999889e-01,3.610800000000000121e-01,-2.906000000000000250e-01,-2.579899999999999971e-01,-1.236399999999999999e-01
9.090300000000000047e-01,4.912599999999999745e-01,-8.087699999999999889e-01,6.693000000000000060e-01,-2.906000000000000250e-01,8.080900000000000583e-02,-1.236399999999999999e-01,-1.659899999999999987e-01
4.912599999999999745e-01,-9.230199999999999516e-02,6.693000000000000060e-01,1.604000000000000092e+00,8.080900000000000583e-02,1.651299999999999990e-01,-1.659899999999999987e-01,8.880099999999999660e-01
-9.230199999999999516e-02,6.824500000000000011e-01,1.604000000000000092e+00,9.354299999999999837e-01,1.651299999999999990e-01,7.705300000000000482e-01,8.880099999999999660e-01,1.201899999999999968e+00
6.824500000000000011e-01,-4.489699999999999802e-01,9.354299999999999837e-01,3.005499999999999838e-01,7.705300000000000482e-01,8.517200000000000326e-01,1.201899999999999968e+00,6.329900000000000526e-01
-4.489699999999999802e-01,-1.874800000000000022e+00,3.005499999999999838e-01,-9.746899999999999453e-01,8.517200000000000326e-01,-5.398500000000000520e-01,6.329900000000000526e-01,-6.812099999999999822e-01
-1.874800000000000022e+00,4.191199999999999926e-01,-9.746899999999999453e-01,-8.964699999999999891e-01,-5.398500000000000520e-01,-1.236699999999999910e+00,-6.812099999999999822e-01,-1.409799999999999942e+00
4.191199999999999926e-01,1.232599999999999918e+00,-8.964699999999999891e-01,5.540000000000000480e-01,-1.236699999999999910e+00,1.195500000000000007e+00,-1.409799999999999942e+00,4.474899999999999989e-01
1.232599999999999918e+00,1.828400000000000025e+00,5.540000000000000480e-01,9.894800000000000262e-01,1.195500000000000007e+00,8.721499999999999808e-01,4.474899999999999989e-01,1.597299999999999942e+00
1.828400000000000025e+00,-5.507000000000000089e-02,9.894800000000000262e-01,1.752099999999999991e+00,8.721499999999999808e-01,8.116799999999999571e-01,1.597299999999999942e+00,1.272599999999999953e+00
-5.507000000000000089e-02,3.820699999999999985e+00,1.752099999999999991e+00,-5.191000000000000059e-01,8.116799999999999571e-01,-2.153599999999999959e-01,1.272599999999999953e+00,2.366600000000000037e+00
3.820699999999999985e+00,-1.992199999999999971e+00,-5.191000000000000059e-01,1.129699999999999926e+00,-2.153599999999999959e-01,3.558299999999999796e-01,2.366600000000000037e+00,-2.364199999999999913e-01
-1.992199999999999971e+00,-2.364799999999999958e-01,1.129699999999999926e+00,6.379200000000000426e-01,3.558299999999999796e-01,-3.549199999999999910e+00,-2.364199999999999913e-01,-1.021600000000000008e-01
-2.364799999999999958e-01,-7.424399999999999888e-01,6.379200000000000426e-01,-5.000599999999999490e-01,-3.549199999999999910e+00,1.228699999999999903e+00,-1.021600000000000008e-01,-1.880699999999999872e-01
-7.424399999999999888e-01,3.452700000000000213e-01,-5.000599999999999490e-01,6.273499999999999632e-01,1.228699999999999903e+00,-1.689000000000000057e+00,-1.880699999999999872e-01,-9.662199999999999678e-01
3.452700000000000213e-01,-1.072300000000000031e+00,6.273499999999999632e-01,1.667599999999999916e-01,-1.689000000000000057e+00,1.887399999999999967e+00,-9.662199999999999678e-01,7.959300000000000264e-01
-1.072300000000000031e+00,3.211700000000000110e-01,1.667599999999999916e-01,-1.459699999999999998e+00,1.887399999999999967e+00,-1.037400000000000100e+00,7.959300000000000264e-01,-7.502299999999999525e-01
3.211700000000000110e-01,-6.766400000000000192e-01,-1.459699999999999998e+00,-1.962299999999999933e+00,-1.037400000000000100e+00,2.492800000000000016e-01,-7.502299999999999525e-01,-9.755899999999999572e-01
-6.766400000000000192e-01,-7.565100000000000158e-01,-1.962299999999999933e+00,-1.947800000000000087e-01,2.492800000000000016e-01,-2.267300000000000093e+00,-9.755899999999999572e-01,-2.077900000000000080e+00
-7.565100000000000158e-01,-4.432699999999999974e-01,-1.947800000000000087e-01,7.308099999999999596e-01,-2.267300000000000093e+00,6.432099999999999485e-01,-2.077900000000000080e+00,7.676499999999999990e-02
-4.432699999999999974e-01,1.184400000000000036e-01,7.308099999999999596e-01,6.257500000000000284e-01,6.432099999999999485e-01,8.203799999999999981e-01,7.676499999999999990e-02,2.907100000000000239e-01
1.184400000000000036e-01,-3.827800000000000091e-01,6.257500000000000284e-01,-1.007900000000000018e+00,8.203799999999999981e-01,1.413200000000000012e+00,2.907100000000000239e-01,5.742699999999999472e-01
-3.827800000000000091e-01,-7.359999999999999876e-01,-1.007900000000000018e+00,1.305000000000000049e-01,1.413200000000000012e+00,-8.933299999999999574e-01,5.742699999999999472e-01,-1.417899999999999938e+00
-7.359999999999999876e-01,3.258400000000000185e-01,1.305000000000000049e-01,-1.985999999999999988e-01,-8.933299999999999574e-01,9.795399999999999663e-01,-1.417899999999999938e+00,7.696800000000000308e-01
3.258400000000000185e-01,-6.691700000000000426e-01,-1.985999999999999988e-01,-1.905999999999999917e-01,9.795399999999999663e-01,5.037399999999999656e-01,7.696800000000000308e-01,-4.840800000000000103e-01
-6.691700000000000426e-01,-1.891899999999999915e+00,-1.905999999999999917e-01,-3.614800000000000235e-01,5.037399999999999656e-01,-1.332899999999999918e-01,-4.840800000000000103e-01,-6.487600000000000033e-01
-1.891899999999999915e+00,8.844999999999999529e-01,-3.614800000000000235e-01,2.748900000000000232e-01,-1.332899999999999918e-01,-1.948400000000000132e-01,-6.487600000000000033e-01,-6.251700000000000035e-01
8.844999999999999529e-01,-1.569099999999999939e+00,2.748900000000000232e-01,1.453699999999999992e+00,-1.948400000000000132e-01,2.748800000000000132e+00,-6.251700000000000035e-01,7.904099999999999460e-01
-1.569099999999999939e+00,-3.715700000000000114e-01,1.453699999999999992e+00,-2.065200000000000091e-01,2.748800000000000132e+00,4.417499999999999760e-01,7.904099999999999460e-01,4.498599999999999821e-01
-3.715700000000000114e-01,2.884099999999999997e-01,-2.065200000000000091e-01,2.674400000000000110e-01,4.417499999999999760e-01,1.816899999999999959e+00,4.498599999999999821e-01,3.284600000000000020e-02
2.884099999999999997e-01,6.705100000000000504e-01,2.674400000000000110e-01,2.695199999999999818e-01,1.816899999999999959e+00,1.475100000000000078e+00,3.284600000000000020e-02,1.249100000000000099e+00
6.705100000000000504e-01,-2.165000000000000036e+00,2.695199999999999818e-01,1.985699999999999965e-02,1.475100000000000078e+00,1.062999999999999945e+00,1.249100000000000099e+00,-1.159799999999999998e-01
-2.165000000000000036e+00,-5.177699999999999525e-01,1.985699999999999965e-02,3.942899999999999738e-01,1.062999999999999945e+00,-8.937199999999999589e-01,-1.159799999999999998e-01,-7.684100000000000374e-01
-5.177699999999999525e-01,-1.045199999999999907e+00,3.942899999999999738e-01,-1.602800000000000002e+00,-8.937199999999999589e-01,2.591899999999999871e+00,-7.684100000000000374e-01,5.177199999999999580e-01
-1.045199999999999907e+00,1.729100000000000081e+00,-1.602800000000000002e+00,-2.006600000000000161e+00,2.591899999999999871e+00,-1.268199999999999994e+00,5.177199999999999580e-01,-1.408199999999999896e+00
1.729100000000000081e+00,-1.014599999999999946e-01,-2.006600000000000161e+00,-2.163200000000000123e-01,-1.268199999999999994e+00,1.190399999999999903e+00,-1.408199999999999896e+00,4.998199999999999865e-02
-1.014599999999999946e-01,1.080500000000000016e+00,-2.163200000000000123e-01,-9.289399999999999880e-01,1.190399999999999903e+00,-1.480599999999999916e+00,4.998199999999999865e-02,1.124700000000000005e-01
1.080500000000000016e+00,-4.541999999999999926e-01,-9.289399999999999880e-01,3.124899999999999900e-02,-1.480599999999999916e+00,-2.576600000000000001e-01,1.124700000000000005e-01,-6.306599999999999984e-01
-4.541999999999999926e-01,-4.460100000000000176e-01,3.124899999999999900e-02,-7.419499999999999984e-01,-2.576600000000000001e-01,-1.496899999999999897e+00,-6.306599999999999984e-01,-2.874499999999999833e-01
-4.460100000000000176e-01,3.011499999999999733e-01,-7.419499999999999984e-01,1.499400000000000066e+00,-1.496899999999999897e+00,-9.317199999999999926e-01,-2.874499999999999833e-01,-1.097499999999999920e+00
3.011499999999999733e-01,1.004699999999999926e+00,1.499400000000000066e+00,-9.529999999999999583e-01,-9.317199999999999926e-01,1.722099999999999964e+00,-1.097499999999999920e+00,2.219399999999999817e+00
1.004699999999999926e+00,5.287200000000000233e-02,-9.529999999999999583e-01,4.440399999999999903e-02,1.722099999999999964e+00,-1.447100000000000053e+00,2.219399999999999817e+00,-1.615299999999999958e+00
